order_id,created_at_utc,channel,amount_cents,status,deleted_at,customer_region
ORD-005516,2025-05-28T16:19:20Z,mobile,76930,refunded,,CA
ORD-005517,2025-09-04T21:51:45Z,web,17366,cancelled,,US-W
ORD-005518,2025-10-02T20:27:25Z,web,9533,cancelled,,US-W
ORD-005519,2025-03-30T17:15:30Z,partner,47618,cancelled,,US-E
ORD-005520,2025-10-08T16:08:08Z,web,84064,active,,US-E
ORD-005521,2025-02-26T21:44:42Z,partner,27765,completed,,CA
ORD-005522,2025-03-21T06:17:39Z,partner,19730,active,,CA
ORD-005523,2025-08-21T14:53:22Z,partner,64037,completed,,US-E
ORD-005524,2025-08-19T16:47:03Z,web,37136,refunded,,US-W
ORD-005525,2025-08-14T19:18:01Z,mobile,37021,refunded,,CA
ORD-005526,2025-04-25T20:17:15Z,web,26814,active,,US-C
ORD-005527,2025-12-12T16:33:43Z,mobile,65861,active,,CA
ORD-005528,2025-08-26T20:47:16Z,partner,74561,cancelled,,CA
ORD-005529,2025-01-11T17:32:31Z,web,8421,refunded,,US-E
ORD-005530,2025-05-07T19:30:50Z,web,51485,completed,,CA
ORD-005531,2025-01-20T15:38:32Z,mobile,38837,completed,,US-W
ORD-005532,2025-02-09T15:06:15Z,web,17570,refunded,,US-C
ORD-005533,2025-10-20T16:26:56Z,web,69961,completed,,US-W
ORD-005534,2025-08-30T14:52:31Z,mobile,11515,refunded,,CA
ORD-005535,2025-12-06T19:54:10Z,mobile,5198,completed,,CA
ORD-005536,2025-02-19T19:29:43Z,mobile,49456,cancelled,,CA
ORD-005537,2025-05-10T20:57:34Z,partner,86985,completed,,CA
ORD-005538,2025-10-12T17:20:58Z,mobile,73352,completed,,US-W
ORD-005539,2025-12-12T16:57:19Z,partner,82971,cancelled,,US-E
ORD-005540,2025-09-09T17:55:54Z,web,86782,cancelled,,US-E
ORD-005541,2025-07-27T20:39:15Z,partner,38083,refunded,,CA
ORD-005542,2025-07-31T14:33:16Z,legacy_pos,22000,cancelled,,CA
ORD-005543,2025-06-18T16:27:39Z,partner,72503,completed,,US-W
ORD-005544,2025-03-11T14:38:27Z,web,84270,refunded,,US-C
ORD-005545,2025-08-27T16:36:39Z,web,4408,completed,,US-C
ORD-005546,2025-02-25T22:32:14Z,partner,49921,active,2025-03-02T18:32:14Z,US-C
ORD-005547,2025-04-04T19:20:28Z,mobile,51565,completed,,US-C
ORD-005548,2025-01-01T18:30:27Z,web,60690,refunded,,CA
ORD-005549,2025-02-18T16:32:40Z,mobile,75664,cancelled,,US-E
ORD-005550,2025-06-19T07:15:43Z,partner,63738,refunded,,US-C
ORD-005551,2025-07-17T14:18:52Z,mobile,35902,completed,,US-W
ORD-005552,2025-06-30T17:47:58Z,web,68705,completed,,CA
ORD-005553,2025-08-08T17:34:10Z,mobile,16111,refunded,,US-W
ORD-005554,2025-08-10T16:44:05Z,web,49554,cancelled,,US-E
ORD-005555,2025-04-28T14:40:40Z,web,21353,refunded,,US-E
ORD-005556,2025-12-09T22:06:24Z,partner,64190,active,,US-C
ORD-005557,2025-03-08T19:15:13Z,web,35930,cancelled,,US-E
ORD-005558,2025-09-18T14:08:36Z,mobile,19813,refunded,,US-E
ORD-005559,2025-03-21T17:36:11Z,partner,1361,active,,CA
ORD-005560,2025-06-13T20:11:44Z,mobile,72501,refunded,,US-C
ORD-005561,2025-04-10T17:41:12Z,partner,11037,cancelled,,US-W
ORD-005562,2025-09-14T20:57:12Z,partner,27816,refunded,,US-E
ORD-005563,2025-12-11T16:02:38Z,web,74996,active,,US-C
ORD-005564,2025-06-04T16:53:04Z,partner,75820,active,,US-C
ORD-005565,2025-03-16T17:59:17Z,mobile,21476,completed,,US-W
ORD-005566,2025-08-06T19:15:27Z,partner,81863,refunded,,CA
ORD-005567,2025-10-18T19:32:48Z,web,10600,active,,US-C
ORD-005568,2025-03-30T14:09:07Z,web,35593,refunded,,CA
ORD-005569,2025-05-13T22:08:01Z,mobile,46360,cancelled,,CA
ORD-005570,2025-07-02T19:50:24Z,mobile,51670,completed,,US-W
ORD-005571,2025-07-29T21:35:51Z,partner,58751,cancelled,,US-W
ORD-005572,2025-04-10T15:04:40Z,mobile,52895,refunded,,US-C
ORD-005573,2025-08-31T20:00:28Z,mobile,87349,refunded,,CA
ORD-005574,2025-09-07T17:56:15Z,mobile,56549,completed,,CA
ORD-005575,2025-01-20T16:02:31Z,mobile,35077,completed,,US-E
ORD-005576,2025-06-05T19:07:44Z,web,64049,cancelled,,US-W
ORD-005577,2025-08-09T21:43:57Z,partner,75621,cancelled,,US-C
ORD-005578,2025-07-27T21:31:30Z,mobile,16759,completed,,US-E
ORD-005579,2025-09-28T17:11:26Z,web,68477,cancelled,,US-E
ORD-005580,2025-12-05T23:47:38Z,web,56396,refunded,2025-12-09T09:47:38Z,US-W
ORD-005581,2025-01-23T21:20:51Z,mobile,11435,cancelled,2025-01-24T04:20:51Z,US-C
ORD-005582,2025-10-07T21:21:44Z,mobile,68356,cancelled,,CA
ORD-005583,2025-09-10T14:07:24Z,mobile,16157,active,,US-W
ORD-005584,2025-01-21T18:18:11Z,mobile,81078,completed,,US-C
ORD-005585,2025-06-03T21:23:12Z,mobile,76724,refunded,,CA
ORD-005586,2025-04-11T17:09:47Z,mobile,17350,cancelled,,US-C
ORD-005587,2025-01-14T21:09:58Z,web,86016,active,,US-C
ORD-005588,2025-10-19T14:42:14Z,partner,8809,cancelled,,CA
ORD-005589,2025-04-04T14:10:53Z,mobile,45399,completed,,US-W
ORD-005590,2025-01-30T21:28:45Z,partner,30112,cancelled,,US-C
ORD-005591,2025-12-15T19:34:46Z,partner,55971,completed,,US-C
ORD-005592,2025-06-26T14:24:09Z,partner,73401,active,,US-E
ORD-005593,2025-05-20T05:42:55Z,legacy_pos,83067,cancelled,,US-E
ORD-005594,2025-09-10T15:11:10Z,mobile,35304,active,,CA
ORD-005595,2025-04-07T17:02:03Z,partner,34145,active,,US-C
ORD-005596,2025-08-29T16:51:26Z,partner,9447,completed,,US-E
ORD-005597,2025-11-29T20:00:18Z,web,7463,refunded,,US-W
ORD-005598,2025-04-30T21:46:42Z,web,71786,refunded,,CA
ORD-005599,2025-05-07T14:10:14Z,mobile,35199,completed,,US-E
ORD-005600,2025-05-26T16:52:10Z,legacy_pos,67600,cancelled,,US-W
ORD-005601,2025-10-05T14:53:14Z,partner,29452,refunded,,CA
ORD-005602,2025-11-16T16:39:38Z,mobile,5138,refunded,,US-W
ORD-005603,2025-05-16T20:17:55Z,web,76830,completed,,US-C
ORD-005604,2025-07-31T21:49:05Z,web,44855,refunded,,US-W
ORD-005605,2025-10-01T22:08:52Z,partner,33735,active,,US-C
ORD-005606,2025-11-10T20:21:54Z,partner,50555,completed,,CA
ORD-005607,2025-08-05T17:14:18Z,mobile,12710,completed,,US-W
ORD-005608,2025-09-23T16:42:58Z,web,65900,cancelled,,CA
ORD-005609,2025-09-07T20:53:53Z,partner,68614,cancelled,,CA
ORD-005610,2025-12-23T17:05:19Z,web,88955,refunded,,CA
ORD-005611,2025-02-01T18:28:02Z,mobile,14184,active,,US-W
ORD-005612,2025-10-17T20:17:11Z,mobile,72713,cancelled,,US-W
ORD-005613,2025-04-13T18:11:11Z,partner,86577,active,,US-C
ORD-005614,2025-12-27T21:30:34Z,mobile,10411,refunded,,US-E
ORD-005615,2025-08-28T17:52:26Z,mobile,31233,cancelled,,US-W
ORD-005616,2025-04-16T21:20:34Z,web,58350,cancelled,,US-W
ORD-005617,2025-09-20T18:34:45Z,legacy_pos,33739,cancelled,,US-E
ORD-005618,2025-10-03T15:48:44Z,web,33764,completed,,US-E
ORD-005619,2025-08-29T15:47:20Z,web,44135,refunded,,US-C
ORD-005620,2025-01-08T20:53:07Z,web,79484,active,,US-W
ORD-005621,2025-09-26T17:46:23Z,mobile,63451,cancelled,,CA
ORD-005622,2025-06-14T14:03:04Z,web,73008,active,,US-C
ORD-005623,2025-09-23T22:38:41Z,web,33332,completed,,CA
ORD-005624,2025-03-18T21:03:36Z,partner,89608,active,,US-E
ORD-005625,2025-09-16T15:57:35Z,mobile,32822,active,,CA
ORD-005626,2025-06-12T22:07:29Z,web,48649,cancelled,,CA
ORD-005627,2025-07-22T21:06:08Z,web,57623,cancelled,,US-C
ORD-005628,2025-01-26T18:55:42Z,partner,24967,completed,,US-E
ORD-005629,2025-05-19T18:05:27Z,partner,66386,active,,US-E
ORD-005630,2025-01-13T18:51:24Z,web,27048,active,,US-C
ORD-005631,2025-09-02T19:48:47Z,partner,15910,refunded,,CA
ORD-005632,2025-03-31T21:36:20Z,web,38139,active,,US-W
ORD-005633,2025-03-31T16:57:29Z,partner,77534,cancelled,2025-04-03T21:57:29Z,CA
ORD-005634,2025-08-26T17:32:39Z,web,17200,refunded,,US-W
ORD-005635,2025-03-21T18:56:58Z,web,42486,cancelled,,US-W
ORD-005636,2025-02-07T18:12:51Z,web,3723,refunded,,US-C
ORD-005637,2025-05-22T22:09:34Z,mobile,51065,completed,,US-W
ORD-005638,2025-07-08T21:03:27Z,web,86379,cancelled,,US-C
ORD-005639,2025-11-15T23:55:21Z,web,67497,completed,,US-C
ORD-005640,2025-07-23T14:49:53Z,mobile,23675,cancelled,,US-W
ORD-005641,2025-12-23T23:48:02Z,mobile,8696,cancelled,,US-C
ORD-005642,2025-04-18T19:24:43Z,web,68664,refunded,,US-W
ORD-005643,2025-08-08T14:20:57Z,web,60411,active,,US-W
ORD-005644,2025-07-20T22:06:39Z,web,35698,completed,,US-C
ORD-005645,2025-11-21T16:39:47Z,web,51833,active,,US-C
ORD-005646,2025-07-27T15:32:09Z,mobile,83170,refunded,,US-C
ORD-005647,2025-07-18T17:58:27Z,mobile,66193,cancelled,,US-C
ORD-005648,2025-07-21T20:06:54Z,web,80944,refunded,,US-W
ORD-005649,2025-09-24T17:19:24Z,partner,638,completed,,US-W
ORD-005650,2025-11-18T20:52:49Z,web,9464,refunded,,CA
ORD-005651,2025-08-19T20:36:31Z,partner,88201,active,,CA
ORD-005652,2025-03-31T18:28:39Z,mobile,44815,completed,,US-C
ORD-005653,2025-03-25T20:23:15Z,mobile,9610,completed,,US-E
ORD-005654,2025-12-17T22:56:59Z,partner,42886,cancelled,,US-W
ORD-005655,2025-06-02T16:09:08Z,mobile,33946,active,,US-C
ORD-005656,2025-02-10T15:22:55Z,mobile,34718,active,,US-C
ORD-005657,2025-05-22T22:36:20Z,mobile,62533,completed,,US-W
ORD-005658,2025-05-26T20:37:50Z,web,31634,completed,,US-W
ORD-005659,2025-07-16T15:52:34Z,web,73994,completed,,US-C
ORD-005660,2025-04-03T21:14:48Z,partner,74610,refunded,,US-C
ORD-005661,2025-03-09T20:21:25Z,mobile,43300,active,,US-C
ORD-005662,2025-02-22T22:42:18Z,partner,47385,active,,US-W
ORD-005663,2025-10-18T14:54:21Z,partner,87466,active,,US-W
ORD-005664,2025-06-06T14:08:27Z,partner,48971,active,,US-E
ORD-005665,2025-04-17T18:00:38Z,web,85971,completed,,US-E
ORD-005666,2025-03-02T21:59:04Z,mobile,1610,refunded,,US-W
ORD-005667,2025-05-17T16:06:39Z,mobile,26916,completed,,US-C
ORD-005668,2025-07-27T16:06:02Z,partner,24796,refunded,,CA
ORD-005669,2025-04-09T21:05:00Z,partner,41293,active,,US-C
ORD-005670,2025-09-20T19:43:36Z,web,33338,refunded,,CA
ORD-005671,2025-08-24T14:55:44Z,web,30569,completed,,CA
ORD-005672,2025-01-03T23:55:14Z,legacy_pos,80812,active,,US-E
ORD-005673,2025-05-03T17:01:08Z,web,51559,refunded,,US-C
ORD-005674,2025-12-11T20:29:41Z,mobile,74442,cancelled,,US-W
ORD-005675,2025-06-26T14:05:36Z,partner,55663,refunded,,US-E
ORD-005676,2025-11-28T17:41:47Z,web,47096,completed,,US-E
ORD-005677,2025-01-04T16:28:13Z,web,80846,completed,,CA
ORD-005678,2025-10-05T15:49:19Z,mobile,531,refunded,,US-W
ORD-005679,2025-02-20T17:13:24Z,partner,42932,active,,CA
ORD-005680,2025-07-22T17:31:41Z,partner,48859,refunded,,US-C
ORD-005681,2025-11-03T23:27:51Z,partner,63646,completed,,CA
ORD-005682,2025-07-07T21:20:39Z,mobile,21467,refunded,,US-C
ORD-005683,2025-01-09T20:09:07Z,partner,25823,completed,,US-C
ORD-005684,2025-05-11T18:40:52Z,partner,61321,cancelled,,US-C
ORD-005685,2025-07-23T18:08:06Z,partner,83866,active,,US-E
ORD-005686,2025-11-16T17:52:02Z,web,56639,cancelled,,US-C
ORD-005687,2025-10-10T20:54:36Z,mobile,49613,refunded,,US-W
ORD-005688,2025-02-25T18:51:53Z,mobile,7227,cancelled,,US-E
ORD-005689,2025-07-20T17:44:01Z,web,77485,refunded,,US-W
ORD-005690,2025-06-03T14:41:29Z,web,62884,refunded,,CA
ORD-005691,2025-04-28T20:14:23Z,web,2236,refunded,,US-W
ORD-005692,2025-05-02T19:26:01Z,mobile,69059,active,,CA
ORD-005693,2025-06-21T20:58:49Z,partner,71842,completed,,US-E
ORD-005694,2025-05-16T22:17:40Z,partner,29075,completed,,US-E
ORD-005695,2025-06-02T22:47:27Z,web,3507,refunded,,CA
ORD-005696,2025-04-01T21:40:31Z,partner,20789,active,,US-E
ORD-005697,2025-03-13T21:37:12Z,partner,33414,cancelled,,CA
ORD-005698,2025-05-22T14:33:25Z,partner,14513,cancelled,,US-E
ORD-005699,2025-09-30T16:06:26Z,partner,11981,completed,,US-E
ORD-005700,2025-04-24T18:11:21Z,web,20800,cancelled,,US-W
ORD-005701,2025-03-01T19:42:41Z,web,26712,refunded,,US-W
ORD-005702,2025-12-31T15:57:03Z,partner,86171,completed,,US-C
ORD-005703,2025-09-28T07:14:37Z,web,39078,refunded,,US-W
ORD-005704,2025-10-31T14:23:50Z,mobile,72411,active,,US-E
ORD-005705,2025-10-01T18:38:04Z,partner,3633,completed,,US-W
ORD-005706,2025-02-03T18:56:38Z,web,83996,refunded,,US-E
ORD-005707,2025-12-20T23:29:08Z,mobile,14417,active,2025-12-25T03:29:08Z,US-W
ORD-005708,2025-09-01T17:01:41Z,partner,85916,cancelled,,CA
ORD-005709,2025-10-12T16:06:38Z,web,66977,refunded,,US-E
ORD-005710,2025-01-21T18:03:48Z,partner,89868,cancelled,,US-E
ORD-005711,2025-12-25T19:11:10Z,mobile,15877,refunded,,US-W
ORD-005712,2025-04-07T16:36:47Z,web,48967,completed,,US-C
ORD-005713,2025-09-04T16:13:31Z,partner,33259,active,,US-E
ORD-005714,2025-12-29T16:46:33Z,partner,5047,completed,,US-E
ORD-005715,2025-02-06T06:25:22Z,mobile,68046,completed,,US-E
ORD-005716,2025-01-22T18:57:46Z,web,20785,refunded,,US-W
ORD-005717,2025-10-28T16:14:31Z,partner,26179,completed,,US-W
ORD-005718,2025-01-06T15:20:31Z,mobile,37075,active,,US-W
ORD-005719,2025-04-19T20:14:36Z,web,21055,refunded,,US-E
ORD-005720,2025-05-11T18:28:23Z,web,19661,refunded,,US-C
ORD-005721,2025-12-08T19:59:30Z,partner,56092,completed,,CA
ORD-005722,2025-04-04T14:51:05Z,web,13028,completed,,US-E
ORD-005723,2025-04-01T15:46:11Z,partner,86668,cancelled,,US-E
ORD-005724,2025-04-17T16:25:55Z,web,9418,active,,US-E
ORD-005725,2025-01-11T17:55:27Z,web,16594,active,,US-E
ORD-005726,2025-12-16T23:26:38Z,partner,19444,cancelled,,US-C
ORD-005727,2025-07-17T21:57:41Z,web,85557,refunded,,US-W
ORD-005728,2025-02-16T21:32:52Z,web,23866,active,,US-C
ORD-005729,2025-01-14T23:22:24Z,web,7761,cancelled,,US-E
ORD-005730,2025-09-27T21:55:18Z,partner,54882,completed,,CA
ORD-005731,2025-09-18T21:56:30Z,legacy_pos,24200,cancelled,,US-E
ORD-005732,2025-12-16T16:55:24Z,mobile,75249,active,,US-W
ORD-005733,2025-10-02T14:04:08Z,partner,733,active,,CA
ORD-005734,2025-07-13T18:55:35Z,mobile,85261,cancelled,,US-E
ORD-005735,2025-10-10T19:39:56Z,web,87757,cancelled,,US-C
ORD-005736,2025-10-25T14:11:47Z,partner,33781,refunded,,CA
ORD-005737,2025-02-23T16:29:49Z,mobile,55940,completed,,CA
ORD-005738,2025-12-15T21:31:45Z,partner,63759,completed,,US-C
ORD-005739,2025-06-13T21:00:03Z,partner,78190,active,,US-E
ORD-005740,2025-03-16T21:35:54Z,partner,84193,completed,,CA
ORD-005741,2025-01-08T20:30:37Z,web,7905,completed,,CA
ORD-005742,2025-11-09T15:43:46Z,partner,83554,completed,,US-C
ORD-005743,2025-06-18T17:43:34Z,mobile,41889,refunded,,US-W
ORD-005744,2025-02-22T21:03:14Z,mobile,56834,refunded,,US-C
ORD-005745,2025-03-24T21:16:47Z,partner,71311,cancelled,,US-E
ORD-005746,2025-07-30T22:52:25Z,web,49911,cancelled,,US-W
ORD-005747,2025-12-18T16:09:19Z,partner,8764,active,,US-W
ORD-005748,2025-05-12T19:48:15Z,partner,13004,cancelled,,CA
ORD-005749,2025-05-18T17:00:58Z,web,60784,active,,US-C
ORD-005750,2025-10-27T18:10:49Z,web,9279,completed,,US-C
ORD-005751,2025-11-04T22:02:59Z,web,71061,refunded,,US-E
ORD-005752,2025-01-05T15:55:32Z,web,9329,cancelled,,CA
ORD-005753,2025-01-16T19:08:04Z,mobile,74053,refunded,,US-C
ORD-005754,2025-11-05T18:34:53Z,mobile,71962,completed,,US-W
ORD-005755,2025-08-17T22:30:10Z,mobile,28901,refunded,,US-E
ORD-005756,2025-03-16T21:58:08Z,mobile,69767,active,,CA
ORD-005757,2025-06-20T20:34:05Z,partner,55144,refunded,,US-C
ORD-005758,2025-11-12T18:26:30Z,mobile,26941,cancelled,,US-W
ORD-005759,2025-04-15T16:59:05Z,partner,41468,completed,,CA
ORD-005760,2025-03-14T21:05:38Z,partner,19249,active,,US-E
ORD-005761,2025-09-19T21:28:41Z,mobile,2928,cancelled,,US-C
ORD-005762,2025-12-11T23:07:22Z,web,56036,completed,,CA
ORD-005763,2025-10-26T18:55:54Z,mobile,20158,cancelled,,CA
ORD-005764,2025-11-15T15:04:18Z,web,69274,cancelled,,US-C
ORD-005765,2025-07-14T22:53:06Z,web,54380,active,,US-E
ORD-005766,2025-12-22T15:46:26Z,web,13118,completed,,US-E
ORD-005767,2025-01-08T23:34:57Z,mobile,22855,active,,US-C
ORD-005768,2025-09-05T22:34:06Z,web,40119,active,,US-C
ORD-005769,2025-09-01T21:01:38Z,mobile,29764,completed,,CA
ORD-005770,2025-05-16T15:45:12Z,web,39533,active,,US-W
ORD-005771,2025-05-08T14:53:02Z,partner,59008,active,,US-W
ORD-005772,2025-04-03T19:35:53Z,mobile,88889,refunded,,CA
ORD-005773,2025-10-27T20:45:59Z,partner,65226,cancelled,,US-E
ORD-005774,2025-08-16T14:51:47Z,mobile,19066,active,,CA
ORD-005775,2025-08-26T15:36:30Z,partner,75747,refunded,,US-C
ORD-005776,2025-09-04T18:10:12Z,partner,28229,refunded,,CA
ORD-005777,2025-03-05T22:20:17Z,web,54375,completed,,CA
ORD-005778,2025-01-07T18:44:32Z,web,16229,cancelled,,US-W
ORD-005779,2025-02-24T15:23:49Z,web,28536,refunded,,US-E
ORD-005780,2025-10-05T19:25:41Z,web,54250,completed,,US-W
ORD-005781,2025-04-08T15:09:15Z,web,81597,completed,,US-E
ORD-005782,2025-09-12T16:52:35Z,web,47394,active,,CA
ORD-005783,2025-01-14T23:19:20Z,mobile,20578,cancelled,,US-W
ORD-005784,2025-07-18T17:03:41Z,partner,60430,completed,,US-C
ORD-005785,2025-05-03T15:38:17Z,mobile,27129,cancelled,,US-C
ORD-005786,2025-09-09T21:14:27Z,web,48600,completed,,CA
ORD-005787,2025-11-21T22:48:32Z,mobile,42031,completed,,US-C
ORD-005788,2025-09-25T16:43:56Z,web,20221,active,,US-C
ORD-005789,2025-11-14T20:24:01Z,web,4483,refunded,,US-C
ORD-005790,2025-12-26T20:42:37Z,partner,11483,active,,US-C
ORD-005791,2025-02-01T22:16:21Z,web,73260,completed,,US-E
ORD-005792,2025-09-19T20:40:26Z,partner,76521,refunded,,US-W
ORD-005793,2025-12-29T21:20:32Z,mobile,71075,refunded,,US-E
ORD-005794,2025-07-15T14:50:05Z,partner,51757,active,,US-W
ORD-005795,2025-10-05T19:46:45Z,partner,10889,completed,,CA
ORD-005796,2025-11-08T16:04:04Z,mobile,35833,refunded,,US-E
ORD-005797,2025-04-08T20:22:56Z,partner,22327,cancelled,,CA
ORD-005798,2025-01-24T21:19:07Z,web,89757,completed,,CA
ORD-005799,2025-09-04T14:08:11Z,mobile,24435,refunded,,CA
ORD-005800,2025-05-07T20:53:42Z,mobile,22268,cancelled,,US-W
ORD-005801,2025-02-23T17:05:12Z,mobile,55138,completed,2025-02-25T09:05:12Z,US-C
ORD-005802,2025-04-13T22:04:16Z,web,47372,active,,CA
ORD-005803,2025-08-08T18:33:31Z,mobile,15926,completed,,US-E
ORD-005804,2025-08-08T16:28:46Z,web,76818,refunded,,US-C
ORD-005805,2025-01-06T19:17:06Z,web,27586,completed,,US-W
ORD-005806,2025-08-24T17:39:29Z,mobile,51198,active,,CA
ORD-005807,2025-05-03T15:12:20Z,partner,75270,refunded,,CA
ORD-005808,2025-09-12T18:58:55Z,web,23005,completed,2025-09-20T16:58:55Z,CA
ORD-005809,2025-08-29T20:08:59Z,mobile,50061,refunded,,CA
ORD-005810,2025-03-07T18:05:14Z,web,53544,active,,CA
ORD-005811,2025-01-12T22:20:12Z,mobile,89186,active,,US-C
ORD-005812,2025-07-13T19:21:26Z,web,75154,active,,CA
ORD-005813,2025-07-05T14:02:24Z,mobile,6812,completed,,US-W
ORD-005814,2025-01-13T22:34:37Z,partner,60424,completed,,CA
ORD-005815,2025-08-12T21:22:34Z,web,66011,cancelled,,US-C
ORD-005816,2025-10-01T22:18:03Z,legacy_pos,51900,cancelled,,CA
ORD-005817,2025-01-21T23:11:13Z,mobile,2935,active,,US-W
ORD-005818,2025-10-01T18:56:39Z,partner,52260,cancelled,,US-W
ORD-005819,2025-01-04T23:26:58Z,web,32673,active,,CA
ORD-005820,2025-11-28T20:03:02Z,partner,38530,completed,,CA
ORD-005821,2025-04-03T14:11:53Z,partner,9814,active,,US-C
ORD-005822,2025-11-19T17:04:16Z,mobile,82239,active,,US-C
ORD-005823,2025-09-18T19:07:07Z,partner,24244,cancelled,,US-W
ORD-005824,2025-03-18T17:55:23Z,web,52804,refunded,,US-C
ORD-005825,2025-09-10T17:14:38Z,mobile,18357,completed,,US-W
ORD-005826,2025-06-02T17:38:11Z,mobile,3592,active,,US-E
ORD-005827,2025-09-20T19:15:35Z,partner,3494,cancelled,,US-W
ORD-005828,2025-03-10T15:20:06Z,mobile,68869,refunded,,US-E
ORD-005829,2025-07-24T15:16:25Z,web,6360,refunded,,US-C
ORD-005830,2025-07-15T21:07:59Z,mobile,47003,cancelled,,US-W
ORD-005831,2025-01-12T22:32:51Z,mobile,44003,active,,US-W
ORD-005832,2025-01-05T23:29:18Z,partner,4211,active,,US-E
ORD-005833,2025-02-22T17:11:47Z,mobile,71314,cancelled,,US-W
ORD-005834,2025-06-06T17:26:45Z,mobile,58703,active,,US-C
ORD-005835,2025-12-08T17:18:26Z,mobile,73238,cancelled,,US-E
ORD-005836,2025-01-27T19:31:39Z,mobile,63533,completed,2025-02-01T22:31:39Z,US-C
ORD-005837,2025-08-21T22:54:39Z,mobile,45935,refunded,,CA
ORD-005838,2025-05-10T21:54:12Z,mobile,47573,refunded,,US-E
ORD-005839,2025-01-21T21:02:56Z,partner,3597,cancelled,,US-E
ORD-005840,2025-01-07T16:55:05Z,web,881,active,,CA
ORD-005841,2025-04-15T17:04:35Z,partner,21745,refunded,,US-W
ORD-005842,2025-02-25T22:28:16Z,partner,33681,active,,US-C
ORD-005843,2025-02-24T17:56:49Z,mobile,20358,cancelled,,CA
ORD-005844,2025-10-04T18:23:41Z,partner,2599,cancelled,,CA
ORD-005845,2025-08-23T17:51:11Z,partner,17807,active,,US-E
ORD-005846,2025-04-27T15:24:19Z,partner,49000,refunded,,US-W
ORD-005847,2025-12-28T16:22:04Z,mobile,63908,completed,,CA
ORD-005848,2025-11-02T23:52:36Z,web,69501,completed,,US-E
ORD-005849,2025-09-24T17:29:35Z,mobile,30681,refunded,,US-W
ORD-005850,2025-06-24T19:33:27Z,legacy_pos,68900,cancelled,,US-W
ORD-005851,2025-08-06T15:36:40Z,mobile,12620,refunded,,CA
ORD-005852,2025-04-03T14:52:11Z,mobile,41915,active,,US-W
ORD-005853,2025-06-11T21:14:26Z,web,63725,refunded,,US-C
ORD-005854,2025-02-22T22:17:31Z,partner,22386,refunded,,US-C
ORD-005855,2025-03-13T15:40:51Z,mobile,74029,active,,US-W
ORD-005856,2025-03-02T15:50:47Z,partner,34497,cancelled,,US-C
ORD-005857,2025-07-20T15:18:13Z,web,71174,cancelled,,US-C
ORD-005858,2025-01-21T19:16:42Z,mobile,48710,cancelled,,US-C
ORD-005859,2025-04-01T20:38:28Z,web,30038,completed,,CA
ORD-005860,2025-05-24T15:55:21Z,partner,30932,active,,US-W
ORD-005861,2025-11-01T21:43:55Z,web,8214,active,,US-W
ORD-005862,2025-05-26T15:14:51Z,web,14132,active,,US-C
ORD-005863,2025-03-03T23:33:44Z,web,22028,cancelled,,US-W
ORD-005864,2025-04-29T19:51:05Z,web,7058,completed,,CA
ORD-005865,2025-09-08T16:53:54Z,mobile,73916,active,,US-E
ORD-005866,2025-07-05T20:27:35Z,web,85800,completed,,US-W
ORD-005867,2025-09-23T17:05:12Z,mobile,9763,active,,US-C
ORD-005868,2025-05-24T17:34:39Z,web,4886,active,,CA
ORD-005869,2025-04-08T17:02:57Z,partner,89867,active,,US-W
ORD-005870,2025-10-20T14:38:16Z,web,2986,completed,,CA
ORD-005871,2025-04-05T22:18:43Z,partner,24880,refunded,,US-E
ORD-005872,2025-07-23T17:02:09Z,web,27826,completed,,US-C
ORD-005873,2025-03-14T22:48:30Z,web,48261,cancelled,,US-W
ORD-005874,2025-06-02T16:54:15Z,web,59856,completed,,US-E
ORD-005875,2025-04-11T17:16:25Z,web,30176,refunded,,US-C
ORD-005876,2025-09-03T20:23:55Z,mobile,41661,completed,,CA
ORD-005877,2025-10-03T21:49:14Z,web,42623,completed,,US-W
ORD-005878,2025-05-31T20:17:56Z,mobile,2686,active,,CA
ORD-005879,2025-11-02T16:28:46Z,web,34043,completed,,US-C
ORD-005880,2025-08-22T21:15:36Z,mobile,48916,cancelled,,US-W
ORD-005881,2025-01-20T18:29:32Z,partner,21428,refunded,,CA
ORD-005882,2025-04-03T22:53:23Z,partner,2653,cancelled,,US-E
ORD-005883,2025-03-21T20:31:17Z,web,31203,cancelled,,CA
